,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),남교사 수,방과후_학생_수
7,서원,81B㎡,서울시 도봉구 도봉동,1132010800,641,서울시 도봉구 마들로 684-20,37.670869,127.047618,2450,734,18,5,246,20,2450,(주)삼익,HT005,81.13,59.51,73,2,1,99,복도식,,,,,,,,,281492,176869,"4억 5,500","5억 2,000",,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,10.0,,
8,서원,81A,서울시 도봉구 도봉동,1132010800,641,서울시 도봉구 마들로 684-20,37.670869,127.047618,2450,734,18,5,246,20,2450,(주)삼익,HT005,81.47,59.76,73,2,1,71,복도식,,,,,,,,,282675,177613,5억,"6억 8,000","2억 1,000","2억 2,000",,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,10.0,,
0,신도봉,76㎡,서울시 도봉구 도봉동,1132010800,588,서울시 도봉구 도봉로171길 30-5,37.6793,127.04159,49,0,5,4,159,33,36,창천종합건설(주),HT001,76.56,57.09,75,3,1,10,복도식,38400,141840,7680,95760,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,4.0,,
1,신도봉,78A㎡,서울시 도봉구 도봉동,1132010800,588,서울시 도봉구 도봉로171길 30-5,37.6793,127.04159,49,0,5,4,159,33,36,창천종합건설(주),HT001,78.13,58.44,75,3,1,9,복도식,42450,152370,8490,101430,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,4.0,,
2,신도봉,79B㎡,서울시 도봉구 도봉동,1132010800,588,서울시 도봉구 도봉로171길 30-5,37.6793,127.04159,49,0,5,4,159,33,36,창천종합건설(주),HT001,79.86,59.73,75,3,1,4,계단식,44700,158220,8940,104580,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,4.0,,
3,신도봉,81㎡,서울시 도봉구 도봉동,1132010800,588,서울시 도봉구 도봉로171길 30-5,37.6793,127.04159,49,0,5,4,159,33,36,창천종합건설(주),HT001,81.86,61.2,75,3,1,10,복도식,52800,179280,10560,115920,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,4.0,,
4,신도봉,86㎡,서울시 도봉구 도봉동,1132010800,588,서울시 도봉구 도봉로171길 30-5,37.6793,127.04159,49,0,5,4,159,33,36,창천종합건설(주),HT001,86,64.32,75,3,1,15,복도식,53700,181620,10740,117180,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,4.0,,
5,신도봉,151,서울시 도봉구 도봉동,1132010800,588,서울시 도봉구 도봉로171길 30-5,37.6793,127.04159,49,0,5,4,159,33,36,창천종합건설(주),HT001,151.9,113.58,75,4,2,1,복도식,94200,286920,18840,173880,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,4.0,,
0,양우내안애,106,서울시 도봉구 도봉동,1132010800,656,서울시 도봉구 도봉로180나길 20,37.683454,127.049543,147,0,15,10,223,23,172,양우건설(주),HT001,106.85,84.92,79,3,2,147,계단식,225000,553500,45000,283500,0,0,0,,,,,6억,,"4억 3,000",,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,7.0,,
0,우영,70㎡,서울시 도봉구 도봉동,1132010800,556-18,서울시 도봉구 도봉산길 17,37.687191,127.043702,19,0,5,4,241,52,19,(주)광명종합건설,HT001,70.68,64.22,91,2,1,1,계단식,43800,155880,8760,103320,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,20.0,,
1,우영,78㎡,서울시 도봉구 도봉동,1132010800,556-18,서울시 도봉구 도봉산길 17,37.687191,127.043702,19,0,5,4,241,52,19,(주)광명종합건설,HT001,78.44,71.27,91,3,2,17,계단식,51900,176940,10380,114660,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,20.0,,
2,우영,128,서울시 도봉구 도봉동,1132010800,556-18,서울시 도봉구 도봉산길 17,37.687191,127.043702,19,0,5,4,241,52,19,(주)광명종합건설,HT001,128.79,117.02,91,3,2,1,계단식,91950,281070,18390,170730,0,0,0,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,20.0,,
0,중흥S-클래스,100㎡,서울시 도봉구 도봉동,1132010800,51-12,서울시 도봉구 도봉로180가길 32,37.684766,127.046794,141,0,14,11,249,27,161,합자회사중흥주택,HT001,100.74,81.44,81,3,2,11,계단식,215100,534690,43020,276570,0,0,0,,,,,"6억 5,000",,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,6.0,,
1,중흥S-클래스,105B㎡,서울시 도봉구 도봉동,1132010800,51-12,서울시 도봉구 도봉로180가길 32,37.684766,127.046794,141,0,14,11,249,27,161,합자회사중흥주택,HT001,105.83,84.99,80,3,2,12,계단식,234900,572310,46980,290430,0,0,0,,,,,,,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,6.0,,
2,중흥S-클래스,105D㎡,서울시 도봉구 도봉동,1132010800,51-12,서울시 도봉구 도봉로180가길 32,37.684766,127.046794,141,0,14,11,249,27,161,합자회사중흥주택,HT001,105.87,84.98,80,3,2,12,계단식,244800,591120,48960,297360,0,0,0,,,,6억,"6억 8,000",,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,6.0,,
3,중흥S-클래스,105E㎡,서울시 도봉구 도봉동,1132010800,51-12,서울시 도봉구 도봉로180가길 32,37.684766,127.046794,141,0,14,11,249,27,161,합자회사중흥주택,HT001,105.83,84.97,80,3,2,12,계단식,234900,572310,46980,290430,0,0,0,,,,,"6억 2,000",,"3억 3,000",,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,6.0,,
4,중흥S-클래스,105C㎡,서울시 도봉구 도봉동,1132010800,51-12,서울시 도봉구 도봉로180가길 32,37.684766,127.046794,141,0,14,11,249,27,161,합자회사중흥주택,HT001,105.83,84.99,80,3,2,11,계단식,234900,572310,46980,290430,0,0,0,,,,,,,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,6.0,,
5,중흥S-클래스,106A,서울시 도봉구 도봉동,1132010800,51-12,서울시 도봉구 도봉로180가길 32,37.684766,127.046794,141,0,14,11,249,27,161,합자회사중흥주택,HT001,106.02,84.95,80,3,2,83,계단식,244800,591120,48960,297360,0,0,0,,,,"5억 8,000",7억,,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,6.0,,
0,포레라스(주상복합),45A㎡,서울시 도봉구 도봉동,1132010800,600-20,서울시 도봉구 도봉로163길 8-10,37.676559,127.044075,11,0,7,7,297,56,8,혜성종합건설(주),HT001,45.16,40.06,89,2,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,9.0,,
1,포레라스(주상복합),47B㎡,서울시 도봉구 도봉동,1132010800,600-20,서울시 도봉구 도봉로163길 8-10,37.676559,127.044075,11,0,7,7,297,56,8,혜성종합건설(주),HT001,47.23,41.9,89,2,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,9.0,,
2,포레라스(주상복합),48㎡,서울시 도봉구 도봉동,1132010800,600-20,서울시 도봉구 도봉로163길 8-10,37.676559,127.044075,11,0,7,7,297,56,8,혜성종합건설(주),HT001,48.09,42.67,89,2,1,2,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,9.0,,
3,포레라스(주상복합),52㎡,서울시 도봉구 도봉동,1132010800,600-20,서울시 도봉구 도봉로163길 8-10,37.676559,127.044075,11,0,7,7,297,56,8,혜성종합건설(주),HT001,52.21,46.32,89,2,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,9.0,,
4,포레라스(주상복합),54㎡,서울시 도봉구 도봉동,1132010800,600-20,서울시 도봉구 도봉로163길 8-10,37.676559,127.044075,11,0,7,7,297,56,8,혜성종합건설(주),HT001,54.63,48.47,89,2,1,2,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,9.0,,
5,포레라스(주상복합),64㎡,서울시 도봉구 도봉동,1132010800,600-20,서울시 도봉구 도봉로163길 8-10,37.676559,127.044075,11,0,7,7,297,56,8,혜성종합건설(주),HT001,64.14,56.91,89,3,2,2,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,9.0,,
6,포레라스(주상복합),67,서울시 도봉구 도봉동,1132010800,600-20,서울시 도봉구 도봉로163길 8-10,37.676559,127.044075,11,0,7,7,297,56,8,혜성종합건설(주),HT001,67.59,59.97,89,3,2,2,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,9.0,,
0,현대성우,81A㎡,서울시 도봉구 도봉동,1132010800,642,서울시 도봉구 마들로 735-8,37.67623,127.0478,190,0,18,18,391,32,228,(주)성우종합건설,HT001,81.74,59.04,72,2,1,51,계단식,103650,311490,20730,187110,0,0,0,,177383,171363,"4억 3,000",5억,"2억 3,000","2억 4,000",,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,23.0,,
1,현대성우,82B㎡,서울시 도봉구 도봉동,1132010800,642,서울시 도봉구 마들로 735-8,37.67623,127.0478,190,0,18,18,391,32,228,(주)성우종합건설,HT001,82.96,59.92,72,2,1,35,계단식,103650,311490,20730,187110,0,0,0,,180027,173917,"4억 5,000","4억 7,000",,2억,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,23.0,,
2,현대성우,113㎡,서울시 도봉구 도봉동,1132010800,642,서울시 도봉구 마들로 735-8,37.67623,127.0478,190,0,18,18,391,32,228,(주)성우종합건설,HT001,113.01,84.39,75,3,2,68,계단식,139500,391050,27900,223650,0,0,0,,253545,244941,,"5억 5,000",,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,23.0,,
3,현대성우,146,서울시 도봉구 도봉동,1132010800,642,서울시 도봉구 마들로 735-8,37.67623,127.0478,190,0,18,18,391,32,228,(주)성우종합건설,HT001,146.74,114.79,78,4,2,36,계단식,175500,459450,35100,248850,0,0,0,,344881,333177,"6억 4,000","6억 8,000",,5억,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,23.0,,
